"id","date","class4","partlybad","CO2168.mean","CO2168.std","CO2336.mean","CO2336.std","CO242.mean","CO242.std","CO2504.mean","CO2504.std","Glob.mean","Glob.std","H2O168.mean","H2O168.std","H2O336.mean","H2O336.std","H2O42.mean","H2O42.std","H2O504.mean","H2O504.std","H2O672.mean","H2O672.std","H2O84.mean","H2O84.std","NET.mean","NET.std","NO168.mean","NO168.std","NO336.mean","NO336.std","NO42.mean","NO42.std","NO504.mean","NO504.std","NO672.mean","NO672.std","NO84.mean","NO84.std","NOx168.mean","NOx168.std","NOx336.mean","NOx336.std","NOx42.mean","NOx42.std","NOx504.mean","NOx504.std","NOx672.mean","NOx672.std","NOx84.mean","NOx84.std","O3168.mean","O3168.std","O342.mean","O342.std","O3504.mean","O3504.std","O3672.mean","O3672.std","O384.mean","O384.std","Pamb0.mean","Pamb0.std","PAR.mean","PAR.std","PTG.mean","PTG.std","RGlob.mean","RGlob.std","RHIRGA168.mean","RHIRGA168.std","RHIRGA336.mean","RHIRGA336.std","RHIRGA42.mean","RHIRGA42.std","RHIRGA504.mean","RHIRGA504.std","RHIRGA672.mean","RHIRGA672.std","RHIRGA84.mean","RHIRGA84.std","RPAR.mean","RPAR.std","SO2168.mean","SO2168.std","SWS.mean","SWS.std","T168.mean","T168.std","T42.mean","T42.std","T504.mean","T504.std","T672.mean","T672.std","T84.mean","T84.std","UV_A.mean","UV_A.std","UV_B.mean","UV_B.std","CS.mean","CS.std"
1,"2000-01-17","Ib",FALSE,368.771710526316,0.310309042334231,368.665657894737,0.305126577128511,369.371184210526,0.3336064232206,368.616052631579,0.302364367157235,41.6501055408971,29.9426788799424,4.38315789473684,0.144029724027746,4.35868421052632,0.151713256773103,4.44828947368421,0.141368437381614,4.35157894736842,0.14611459093537,4.34934210526316,0.144990441306231,4.422,0.145685703911964,-18.9047757255937,23.9978369426446,0.0156578947368421,0.0307391401448073,0.0101315789473684,0.0278803835962435,0.00934210526315789,0.030302278300079,0.0102631578947368,0.0282830306820433,0.01,0.0247116706571342,0.0109333333333333,0.0296453511844074,0.642894736842105,0.0820701454362658,0.627368421052632,0.0871683187257485,0.633552631578948,0.0843438035245178,0.627894736842105,0.0847634479316595,0.623947368421052,0.0848069014073489,0.632266666666667,0.0837075561401415,39.4977631578948,0.559544097003292,39.2257894736842,0.626508341328655,39.61,0.622920005565193,39.5605263157895,0.648215796859537,39.3438666666667,0.586286742255149,962.793957783641,0.25613252669089,73.1037730870713,48.2259947057163,0,0,8.20712401055406,7.51337230542482,74.3459210526316,3.03662408062268,74.0668421052632,3.12178633073067,74.9009210526316,3.07820431534644,74.5434210526316,3.06803457287413,76.3553947368421,3.12442184125404,74.5092,3.15398536389687,4.43754617414249,3.7102795206749,0.114473684210526,0.106350298377166,937.88,0.600000000000003,-0.996622691292877,0.260460911389886,-0.899630606860158,0.279455954281696,-1.13986807387863,0.252046089489013,-1.47601583113456,0.250952070219901,-0.899393139841689,0.271647727561491,2.4924907651715,1.31087964803565,0.0315868073878628,0.0181219468537373,0.000243348157894737,3.45977958097523e-05
2,"2000-02-28","nonevent",FALSE,378.197295081967,1.00149313064021,378.083089430894,1.02547240619682,378.67131147541,1.01720809837736,378.029508196721,1.02225795491092,3.47884210526316,2.1657060482831,7.23385245901639,0.201369060962481,7.17211382113821,0.192047859611038,7.25172131147541,0.186226968171364,7.16622950819672,0.206922862095051,7.12172413793103,0.210325941099167,7.21959016393443,0.18126915990373,16.9090016366612,11.8371901774331,0.069672131147541,0.0667044105772774,0.0766666666666667,0.078882218348527,0.0561475409836066,0.0616098994046173,0.079344262295082,0.0737511754204472,0.0795081967213115,0.0752719857123814,0.0611475409836066,0.0646950471530447,3.83901639344262,0.840141084015863,3.84292682926829,0.840318764368439,3.82704918032787,0.821353135239598,3.82852459016393,0.831121588235831,3.83090163934426,0.836183779177325,3.83549180327869,0.824055785701907,31.4837704918033,1.52805517179441,31.1854098360656,1.564808835018,31.8054918032787,1.55453966105193,31.8469672131147,1.54699008707059,31.385,1.5793639529468,972.06721767594,1.92629571893858,6.25768421052632,4.76407666761995,0,0,3.77684124386251,2.79315099214473,100.283196721311,0.945386594055881,99.7539837398374,0.858061807393379,99.6191803278689,1.03995755647972,100.22762295082,0.915968577611382,101.839224137931,0.977252716069114,99.2405737704918,0.816600794849799,3.75590834697217,2.80147828975693,0.301803278688525,0.121226626057127,936,0.707106781186548,1.91191489361702,0.279675044381774,2.04487725040917,0.258796919540351,1.78972176759411,0.301143320545221,1.47949263502455,0.313460177921199,2.0331914893617,0.271090320063938,0.295936842105263,0.177836035558357,0.00514,0.0035522063865668,0.00365809016393443,0.000939709230507841
3,"2000-03-24","Ib",FALSE,373.043157894737,0.749864818768901,372.930065789474,0.728410677330015,373.569735099338,0.83524044204439,372.869867549669,0.692828008243426,297.954063324538,188.348343775618,3.575,0.252570887039921,3.55302631578947,0.261850367952639,3.62152317880795,0.240204769157125,3.54033112582781,0.258612753535843,3.53953642384106,0.257188226138871,3.59203947368421,0.248413079434554,146.523399734396,150.941474687091,0.037828947368421,0.0414779565354277,0.0425657894736841,0.0434976852627087,0.0324503311258278,0.0409221519052492,0.0370198675496688,0.0453254115919794,0.0368211920529801,0.0443827423056478,0.0367763157894737,0.0429477115270366,0.911907894736842,0.194924789546236,0.907763157894737,0.196829833281014,0.928145695364238,0.216127752262437,0.892317880794702,0.19584158124569,0.89841059602649,0.193542735040548,0.929342105263158,0.235196609462856,43.8784868421052,2.01592722980078,43.6021854304636,2.0545558787046,43.9385430463576,1.86452474636335,43.8934437086092,1.77778928123577,43.6306578947369,1.98236886559364,987.232361477571,1.40496283649634,570.6895646438,357.868770934607,-0.00617414248021102,0.00720569762019439,47.4375725593667,26.8014851797095,57.0511842105263,14.0978889939255,57.5301315789474,13.8792489341444,56.7866225165563,14.5081969422998,58.0600662251655,13.6006595181601,59.6087417218543,13.7512567815763,56.4763157894737,14.3478654149613,36.9688786279685,23.7796959712396,0.11625,0.108143959119498,923.745098039216,2.16188008228861,0.541530343007914,2.22699945777796,0.815105540897098,2.4017625467532,0.110738786279683,2.07078418521025,-0.270844327176782,2.03711119172176,0.780422163588388,2.33474085949333,14.4347889182058,8.62731234672239,0.353742744063325,0.272472401896717,0.000590955,0.000190714882016415
4,"2000-03-30","II",FALSE,375.643018867924,0.558629374561304,375.549430379747,0.540964276662885,376.045849056604,0.580729900709622,375.506012658228,0.52997048334277,324.318385876418,193.207278069193,6.50056603773585,0.520672940035137,6.51227848101266,0.505044487835695,6.51547169811321,0.517986239631033,6.51215189873418,0.505487519955503,6.51943037974684,0.49819578131837,6.51264150943396,0.519211247988922,191.957742749055,156.370048393774,0.127547169811321,0.0959081640189386,0.140569620253164,0.103685239451475,0.116540880503145,0.0900772342400328,0.13373417721519,0.104585832712159,0.136329113924051,0.10192637801627,0.129056603773585,0.0935569443655871,2.30301886792453,0.490763748257523,2.29158227848101,0.469662464719878,2.34937106918239,0.516707793355851,2.26354430379747,0.480104919463924,2.26810126582279,0.460845459401107,2.32641509433962,0.523335556872619,45.2793081761006,2.40946344137289,45.0712578616352,2.36145651850352,45.3841139240507,2.41917423658129,45.3954430379747,2.45712887056083,45.1942767295597,2.4338117884648,990.565485498107,1.73749872395977,653.07076923077,390.553097996722,-0.00484237074401004,0.00619600885131773,51.4544010088273,26.5557791400088,67.8390566037736,8.75377161335622,68.4670253164556,8.65144238992011,67.02,8.98759003757651,69.4490506329114,8.58060557808084,71.3247468354431,8.92694801659076,67.0952201257861,8.85548395038589,41.1556872635563,25.1663742921618,0.316289308176101,0.141687628695902,925.622641509434,1.38988675651519,6.3398865069357,2.65063130696951,6.56136191677176,2.73809090968679,5.98267339218161,2.53187870229641,5.6223076923077,2.50975829778222,6.53354350567467,2.69527728159519,16.0775132408575,9.98468619988836,0.568242496847415,0.451830467192233,0.00249329113924051,0.000465698601824177
5,"2000-04-04","nonevent",FALSE,377.66103030303,0.40842144696918,377.609575757576,0.423962652973238,378.117134146341,0.417243018510291,377.582242424242,0.424459989086761,167.479963592233,135.294894363928,6.22357575757575,0.19985345702982,6.21387878787879,0.194746827140904,6.2694512195122,0.204433237332169,6.21866666666666,0.200160098522783,6.22339393939394,0.206452312363215,6.24066666666667,0.203877454026095,120.876883116883,128.783782699973,0.14430303030303,0.132279380260042,0.158424242424242,0.138458197949609,0.103536585365854,0.103085787744453,0.157030303030303,0.143085443697388,0.146909090909091,0.130115418659546,0.131818181818182,0.111662998693219,3.06418181818182,0.87989957348751,3.07648484848485,0.876260629218164,3.06109756097561,0.883338627892926,3.07854545454545,0.884411237632445,3.06066666666667,0.873474372649133,3.07460606060606,0.874227531476968,40.582303030303,1.90514279096192,40.0715243902439,1.94937195942983,40.8042424242424,1.84261451029645,40.7824848484848,1.80544008757698,40.3547272727273,1.95221217972804,986.070000000001,1.5974009875252,335.63370145631,263.759730391041,-0.00463592233009704,0.00508622812344562,25.1192475728156,19.9547898954959,88.1008484848485,8.23327353961488,89.1083636363636,8.05340651229829,86.910731707317,8.28751374803665,90.2347272727273,7.98039171387431,92.9054545454546,8.17536181451476,86.8644242424242,8.42802665844777,23.1901577669904,18.1477880880913,0.692,0.222253425993512,921.727272727273,2.57807382486703,1.88532766990291,1.5518576300433,2.18054611650485,1.58910264316292,1.53506067961165,1.46465294823311,1.1401213592233,1.43807105002285,2.13377427184466,1.61412182354897,9.71042233009709,7.05406871131807,0.339135194174757,0.291457069776883,0.00471457195121951,0.00067890781647999
6,"2000-04-07","Ia",FALSE,373.869464285714,0.655604359779004,373.788579881657,0.649312178072233,374.356309523809,0.629567439681002,373.737083333333,0.633824390729328,348.039583828775,209.405811937111,3.93547619047619,0.420170780111675,3.91721893491124,0.424632844905653,4.00553571428571,0.38243117486323,3.90458333333333,0.427054883186567,3.90886904761905,0.426923860599039,3.95726190476191,0.409436157322844,183.825285714286,176.092971136242,0.0201785714285714,0.0432991711318064,0.0240828402366863,0.0477769395607316,0.0211309523809524,0.0502976243202519,0.0260119047619047,0.0438989023767462,0.0305952380952381,0.0406489628500075,0.0259523809523809,0.0483529698663476,0.875535714285715,0.164774420027185,0.881479289940829,0.155044735816005,0.911011904761905,0.2911069928644,0.858809523809524,0.158566971528286,0.868928571428571,0.156500026646841,0.891011904761905,0.15758522028996,47.516130952381,2.92009718597913,47.1801785714286,2.82477882621332,47.6241666666667,2.89553784661119,47.5555357142857,2.91066565609847,47.327619047619,2.94050695007976,1001.79701545779,1.46646303056015,667.905897740785,411.180136297236,-0.00618311533888223,0.00855290261491692,50.7001902497028,26.4657271266957,53.34375,11.0922212959553,54.0173372781065,11.2789670726025,52.9593452380953,10.8507669167895,54.5269047619048,11.3084887278646,56.015,11.6540644396739,52.5192857142857,11.018597592249,40.0018192627825,25.1424158004274,0.162083333333333,0.106876470003081,924.839285714286,1.2472046666524,2.88800237812129,1.77327254773928,3.21928656361475,1.99987457104849,2.44927467300832,1.63027548707286,2.07982164090368,1.61097592177261,3.18105826397146,1.9295160255955,16.6888917954816,10.5049506981433,0.561250772889417,0.451129551108471,0.000850576666666667,0.00024437580736912
7,"2000-04-09","Ib",FALSE,376.006588235294,1.10978867111504,375.888888888889,1.05215657772612,376.779883040936,1.40324078194818,375.806257309941,0.960351665608681,365.411699882767,215.367254468325,4.28735294117647,0.446511188616083,4.27976608187135,0.458645003328378,4.3661403508772,0.418933187369865,4.27356725146199,0.461983727601182,4.27473684210526,0.464351940297663,4.30917647058823,0.434075803280242,222.275211267605,173.36239722104,0.0515882352941177,0.0743520800881552,0.060233918128655,0.0767421443872023,0.0342105263157894,0.0539808474233676,0.0528654970760234,0.0697683522739083,0.0460818713450291,0.0674700305495693,0.048,0.0646940912586844,1.42088235294118,0.532269716559216,1.4325730994152,0.56076768722601,1.39491228070175,0.452066325718138,1.35707602339181,0.40789948308878,1.34695906432748,0.404220518685257,1.41305882352941,0.491326000861819,47.4464117647059,2.84345788237752,46.7812865497076,3.03817022812306,47.6963157894737,2.60095477825239,47.6446783625731,2.48977279533925,47.1863529411765,2.77368033424706,1001.69962485346,1.91548633178846,703.907069167643,422.614004670075,-0.00722157092614296,0.0100768830353288,54.3260140679952,28.1448555879317,51.9891764705882,9.34213686536852,52.9653216374269,8.90314876794586,52.7071929824561,10.6584357787986,53.4762573099415,8.52388429983254,54.9978947368421,8.41688004307075,51.3076470588235,9.90126800164383,41.6877022274326,25.7213390998531,0.683058823529411,0.304166427230602,925.491228070176,1.4030936102763,4.3694021101993,3.00253398363106,4.54723329425557,3.20353316366807,3.89705744431418,2.8582009333381,3.49996483001173,2.83127824508808,4.67793669402111,3.16160140392527,17.456796014068,10.9674712648019,0.716453458382182,0.572409467330059,0.00208334651162791,0.000202654886414535
8,"2000-04-14","nonevent",FALSE,374.068238636364,1.25709632311307,374.042329545455,1.21480473418892,374.725480225989,1.37485781120349,374.048522727273,1.18470783838785,58.7983465458665,34.1584142511975,7.15488636363637,0.454347870043415,7.07892045454545,0.439851240348784,7.23361581920904,0.46361772725065,7.08056818181818,0.426091493741614,7.05485207100591,0.469006176359062,7.20548022598871,0.461297479576449,41.680092272203,35.5835565923437,0.064375,0.0626158925513324,0.070625,0.0670450275134981,0.0481920903954802,0.0550630562569444,0.072316384180791,0.0662960938485733,0.0667796610169491,0.0647225023561981,0.0548587570621469,0.0574961198753364,2.66897727272727,0.559256730767803,2.66869318181818,0.547380251388731,2.62960451977401,0.565511998086209,2.66016949152542,0.561331083003394,2.6483615819209,0.539950675665869,2.65073446327684,0.561641286562378,40.0379545454545,1.69335350057868,39.1761016949152,1.69920036368965,40.5820903954802,1.73512988535583,40.6762146892655,1.78678540045608,39.6060451977401,1.71186771943823,973.75269535674,1.5685937579914,121.232310305776,70.2589656151082,0,0,9.90949037372602,7.89600719088963,99.349375,1.02841467803604,98.7294318181818,1.27802737100538,99.5031073446328,0.569292777769706,99.3496590909091,1.83904381917102,101.45775147929,1.18703899713824,99.2419209039548,0.769183993876307,10.547757644394,10.2952628276065,0.159829545454545,0.131037505783947,828.525423728814,123.074599739794,1.89120045300114,0.952166956624613,2.02583238958098,0.895930496672646,1.74392978482446,0.947086990886724,1.4216194790487,0.934735695812476,2.00921857304644,0.92953732475501,4.27984371460929,2.42540903122432,0.146308154020385,0.106017327346094,0.00265001590909091,0.000891229690827766
9,"2000-04-20","nonevent",FALSE,380.791147540984,1.87202607966534,380.541141304348,1.57114357489359,381.550380434783,2.29152903515516,380.34152173913,1.42026006606636,170.149847494553,167.636065642247,10.0361202185792,0.909323940861633,10.0523913043478,0.812116400665558,10.0652173913043,0.948028126973008,10.0584239130435,0.712075558305803,10.0826086956522,0.609090282082428,10.0657923497268,0.928259804331067,131.874226125137,142.292167301707,0.197377049180328,0.198731429896248,0.201032608695652,0.21747814166086,0.145271739130435,0.165271533703468,0.20125,0.218129310673425,0.193586956521739,0.222010591593639,0.190546448087432,0.192201607682028,5.25743169398907,1.01012754307349,5.26016304347826,0.955953719724531,5.14538043478261,1.07668275555887,5.21923913043478,1.02692946075548,5.22782608695653,1.09361517700758,5.20950819672131,1.04134912424163,39.9566120218579,5.33068872704923,38.2399456521739,5.63783670650991,42.0632608695652,5.12607757216348,42.6101086956522,5.34541456004319,39.0809289617486,5.44434586332842,995.657385620913,0.545559176577035,334.302930283224,324.337776827898,0.00982570806100218,0.0203022986297309,19.3978213507626,20.3127325016192,79.81043715847,11.6758111384995,79.4670108695652,11.1265643969093,80.3160326086956,12.7266382143663,79.3446195652173,10.9585234869004,80.2888586956522,11.2614609648078,79.5468306010929,12.2809393459295,15.9363834422657,16.2208306303709,0.818415300546448,0.358674608704662,920.790322580645,21.2919881004872,10.4262962962963,3.18403086837775,10.4308061002179,3.34698249546623,10.5556753812636,2.85697751754002,10.424477124183,2.73668468665577,10.5349128540305,3.28652822409176,9.52699128540305,8.51417226362677,0.378213725490196,0.40625106835804,0.0106547744444444,0.00201992970956585
10,"2000-05-18","Ib",FALSE,372.549952380953,4.45410745306664,372.658235294118,4.42492857903779,373.353380952381,4.6780410877604,372.557285714286,4.15915175427715,363.562964684014,269.565426579036,7.93852380952381,0.740084187571625,7.86612745098039,0.75416557708926,8.11942857142857,0.760832870972972,7.80047619047619,0.76142070804891,7.76895238095238,0.775633618200824,8.03,0.747359160167127,238.478455813954,225.2194100109,0.11106976744186,0.125058004364188,0.11893023255814,0.1379701639406,0.0663255813953489,0.0935388671603255,0.113084112149533,0.141503736508693,0.113116279069767,0.134598955937113,0.094351851851852,0.116317713647503,3.1486511627907,1.06913212431359,3.14623255813954,1.03550982606134,3.15125581395349,1.10202100012691,3.12285046728972,0.996531923346466,3.10255813953489,0.94700386616876,3.16634259259259,1.09435254437806,50.3102325581395,7.62634136765096,48.9869302325581,7.6811921576276,50.9843925233645,7.34033070055831,50.9266511627907,7.13002424555695,49.7373148148148,7.69838516518844,990.160483271374,0.697845287510565,698.372286245353,513.513068010955,-0.00567843866170999,0.00944037542498211,43.4846747211897,29.4338460894091,43.7612857142857,8.65302667208608,43.7923529411765,8.32185426907994,43.6595714285714,9.46243483576978,43.9039047619047,7.71200710447047,44.7789523809524,7.4175339824295,43.5936492890996,9.18970793101546,24.7262825278811,17.8438555519328,2.01022727272727,0.758940545992304,925.361111111111,0.81024349592686,16.0205855018587,3.71848115168994,16.5093122676579,3.97983688938619,15.6384479553904,3.56085569910478,15.2561431226766,3.53926691843974,16.3357992565056,3.85470901536717,18.8912657992565,13.6171606713643,0.895416449814126,0.789068097240435,0.00783648190476191,0.000905670620078437
